frame,track_id,class,bbox_x1,bbox_y1,bbox_x2,bbox_y2,centroid_x,centroid_y
389,1573,car,708.5238,67.69634,763.29865,104.99156,735.91125,86.34395
389,1188,car,735.82166,205.3008,799.802,277.51474,767.8118,241.40778
389,947,car,1404.3782,584.4603,1506.0774,695.2458,1455.2278,639.853
389,1070,car,476.08777,248.84671,581.45337,343.60278,528.77057,296.22473
389,21,truck,1301.1853,299.4794,1394.8446,415.05313,1348.0149,357.26627
389,1173,person,1358.3141,920.63495,1411.2457,1039.095,1384.7799,979.865
389,1267,motorcycle,1334.0315,592.0014,1375.338,668.7766,1354.6848,630.38904
389,1730,car,1302.105,299.69083,1398.4775,415.7903,1350.2913,357.74057
389,1471,car,654.80365,123.56286,717.95465,176.0342,686.37915,149.79852
389,1737,car,1331.2122,359.15726,1392.0958,418.9456,1361.654,389.05142
389,53,truck,1553.5613,245.38864,1914.9916,718.6582,1734.2764,482.02344
389,606,car,1257.6456,315.14923,1298.8346,373.64005,1278.2401,344.39465
389,1679,person,536.91473,977.9017,589.5807,1080.0,563.2477,1028.9508
389,1305,car,879.1394,396.30786,943.59924,500.33713,911.3693,448.3225
389,1467,person,1486.4398,431.7082,1517.838,507.90375,1502.1389,469.80597
390,620,car,1311.68,451.5025,1374.3209,528.1625,1343.0005,489.8325
390,879,car,788.08356,239.5539,856.3981,309.89108,822.24084,274.72247
390,1210,car,28.370306,580.4647,236.1875,776.6532,132.2789,678.55896
390,847,car,471.70685,605.0114,637.94183,801.18384,554.82434,703.09766
390,1124,car,647.2479,199.73872,717.2563,265.12506,682.2521,232.43188
390,848,truck,194.48866,645.9244,424.61414,895.5582,309.5514,770.74133
390,1109,car,593.05365,338.42676,694.09705,444.59766,643.5753,391.5122
390,1573,car,707.745,66.57013,762.7519,103.6057,735.2484,85.08791
390,1188,car,733.95447,208.8269,796.65656,279.55212,765.30554,244.18951
390,947,car,1404.5223,580.2309,1508.5009,694.09375,1456.5116,637.16235
390,1070,car,471.56293,249.10378,578.81714,345.80106,525.19006,297.45242
390,21,truck,1302.25,298.14417,1396.1874,414.60233,1349.2188,356.37323
390,1173,person,1362.6443,930.90344,1414.2168,1045.0188,1388.4305,987.9611
390,1267,motorcycle,1334.6095,591.2971,1376.8412,670.13995,1355.7253,630.7185
390,1737,car,1331.2294,359.81015,1390.2257,417.6798,1360.7275,388.745
390,53,truck,1550.3672,240.29187,1916.9933,719.63947,1733.6802,479.96567
390,1679,person,540.5979,998.4687,584.2684,1080.0,562.4331,1039.2344
390,1305,car,879.16,400.06256,943.2538,504.04727,911.2069,452.05493
390,1467,person,1484.9999,431.19638,1515.9355,504.97888,1500.4678,468.08765
390,1647,car,636.9032,117.658936,724.3186,173.80994,680.6109,145.73444
390,1464,car,1342.1814,466.63187,1494.2037,603.25946,1418.1926,534.9457
391,620,car,1312.3042,450.06415,1375.0697,527.07245,1343.687,488.5683
391,879,car,785.76526,239.9437,854.7105,310.78986,820.2379,275.36676
391,1210,car,15.412206,584.975,228.30508,785.60535,121.85864,685.29016
391,847,car,465.23557,613.8793,632.93585,812.2742,549.0857,713.0767
391,1124,car,644.97504,200.33282,715.4597,266.2575,680.2174,233.29517
391,848,truck,186.0748,656.7023,416.9361,906.3622,301.50543,781.5322
391,1109,car,589.6903,340.43893,692.72815,448.7485,641.2092,394.59372
391,1573,car,706.9292,65.66686,762.5383,102.64393,734.73376,84.155396
391,1188,car,729.55286,206.87389,795.4218,281.7433,762.4873,244.3086
391,947,car,1403.1803,582.4953,1505.1797,695.0547,1454.1799,638.775
391,1070,car,467.54044,249.28572,576.6777,348.1018,522.1091,298.69376
391,21,truck,1302.4961,298.08246,1395.3268,413.80093,1348.9114,355.9417
391,1173,person,1365.0945,941.8947,1418.1346,1059.7383,1391.6145,1000.8165
391,1267,motorcycle,1336.8214,594.4862,1377.6089,670.21344,1357.2151,632.34985
391,1737,car,1331.6202,358.98352,1389.9248,416.00085,1360.7725,387.4922
391,53,truck,1552.7867,252.71498,1912.3734,718.66144,1732.5801,485.6882
391,1679,person,533.69354,1015.974,570.964,1080.0,552.32874,1047.987
391,1305,car,878.2921,401.49768,943.4913,508.03098,910.8917,454.76434
391,1467,person,1485.0117,429.9405,1515.4436,501.417,1500.2277,465.67874
391,1464,car,1341.8219,465.0742,1492.7736,600.65497,1417.2977,532.86456
391,1333,person,1223.0336,525.4222,1254.6836,594.44354,1238.8586,559.93286
391,1471,car,649.1403,117.89575,715.8407,173.2503,682.4905,145.57303
391,606,car,1257.455,313.9848,1298.5054,371.4007,1277.9802,342.69275
392,620,car,1311.2817,448.0896,1375.1254,526.84955,1343.2036,487.46957
392,879,car,784.9556,240.42418,854.1531,311.48132,819.5543,275.95276
392,1210,car,4.878672,590.08813,221.66235,794.3661,113.270515,692.2271
392,847,car,458.4958,623.00586,627.7009,823.6675,543.0984,723.3367
392,1124,car,643.8664,203.3788,712.051,267.21005,677.95874,235.29443
392,848,truck,175.35947,662.1858,411.3756,917.52826,293.36755,789.85706
392,1109,car,587.48376,343.4242,690.47766,451.48907,638.9807,397.45663
392,1573,car,704.1164,65.35768,760.8034,102.319115,732.4599,83.838394
392,1188,car,728.6145,209.28314,792.70807,282.27313,760.66125,245.77814
392,947,car,1402.43,579.92926,1504.098,693.2124,1453.264,636.5708
392,1070,car,465.01697,251.34607,573.43134,349.9533,519.2241,300.6497
392,21,truck,1305.0082,296.79364,1396.3492,411.39948,1350.6787,354.09656
392,1173,person,1366.9014,951.9175,1421.7562,1073.7887,1394.3289,1012.8531
392,1267,motorcycle,1338.5222,596.2078,1378.6436,670.1157,1358.5829,633.16174
392,53,truck,1549.1178,242.13588,1914.862,714.8234,1731.99,478.47964
392,1305,car,878.9147,403.52567,942.7955,508.2059,910.8551,455.86578
392,1467,person,1483.604,427.96405,1513.9335,499.34232,1498.7688,463.6532
392,1464,car,1345.2814,463.58762,1491.4089,594.04553,1418.3452,528.8166
392,1746,car,781.9044,43.458256,827.7056,85.81622,804.80505,64.63724
392,1333,person,1223.5787,527.77185,1255.8469,598.4841,1239.7129,563.1279
392,1471,car,644.3646,115.33056,713.8929,172.56436,679.1288,143.94746
393,620,car,1311.638,446.7952,1374.3835,524.5486,1343.0107,485.67188
393,879,car,782.2099,241.07408,852.96344,313.7347,817.5867,277.4044
393,1210,car,0.0,596.2204,215.62164,804.25806,107.81082,700.23926
393,847,truck,450.94998,628.2733,625.5513,836.33826,538.2506,732.3058
393,1124,car,639.74835,202.67645,710.6755,268.89374,675.2119,235.7851
393,848,truck,165.4381,670.11523,405.179,929.8177,285.30853,799.96643
393,1109,car,584.90063,346.80762,688.29535,455.80322,636.598,401.30542
393,1573,car,702.5796,65.082794,759.45233,101.53324,731.016,83.308014
393,1188,car,726.978,211.49016,790.1186,283.83673,758.54834,247.66345
393,1070,car,463.15894,254.63058,569.52496,351.29074,516.3419,302.96066
393,21,truck,1305.7886,296.17142,1395.5701,409.27686,1350.6793,352.72412
393,1173,person,1370.2455,958.2974,1424.8085,1079.8989,1397.527,1019.09814
393,1267,motorcycle,1339.8064,595.01074,1380.9512,670.37024,1360.3788,632.6905
393,1305,car,877.34186,405.8887,940.73126,509.34277,909.03656,457.61572
393,1467,person,1482.2267,425.802,1512.8016,497.4829,1497.5142,461.64246
393,1464,car,1347.144,461.51633,1492.6731,591.0258,1419.9086,526.27106
393,1746,car,782.2002,44.031994,827.50037,85.93728,804.8503,64.984634
393,1333,person,1224.5322,529.5005,1257.3218,602.0548,1240.927,565.77765
393,1471,car,644.3135,117.612564,709.99133,171.51006,677.1524,144.56131
393,606,car,1256.7305,312.6815,1297.4824,369.09427,1277.1064,340.88788
394,620,car,1310.8469,447.95575,1372.9224,525.4196,1341.8846,486.68768
394,879,car,779.9785,241.9194,850.86755,314.74524,815.42303,278.33234
394,1210,car,0.0,602.01434,211.12344,813.1192,105.56172,707.5668
394,847,car,445.03998,640.598,619.076,847.9967,532.058,744.29736
394,1124,car,636.10846,202.61635,708.6664,270.3319,672.38745,236.47412
394,848,truck,155.65259,677.56976,399.1534,941.7608,277.403,809.6653
394,1109,car,581.385,348.50586,687.21924,460.36304,634.3021,404.43445
394,1573,car,701.8374,63.130867,760.39136,100.33773,731.1144,81.7343
394,1188,car,722.6402,210.87616,787.83923,286.22714,755.23975,248.55165
394,1070,car,457.1734,255.69446,564.54254,353.45563,510.85797,304.57504
394,21,truck,1305.9133,295.01392,1394.788,407.13318,1350.3506,351.07355
394,1173,person,1375.0315,966.36597,1427.1738,1080.0,1401.1027,1023.183
394,1267,motorcycle,1342.2399,599.734,1381.8678,671.3952,1362.0538,635.5646
394,1305,car,873.85443,406.226,940.92883,516.69995,907.3916,461.46298
394,1467,person,1482.8597,423.9146,1514.4133,496.82065,1498.6365,460.3676
394,1464,car,1345.383,460.01624,1492.711,590.8594,1419.0471,525.4378
394,1746,car,780.375,43.377834,827.00073,86.52431,803.68787,64.95107
394,1333,person,1224.1442,530.6181,1256.7148,602.65063,1240.4294,566.6344
394,1471,car,646.1049,118.38093,710.14484,170.67879,678.1249,144.52986
394,606,car,1255.871,312.70462,1296.776,368.26196,1276.3235,340.48328
394,947,car,1407.8138,581.35443,1499.8436,683.53937,1453.8287,632.4469
394,53,truck,1542.9276,225.87642,1917.8821,710.15826,1730.4048,468.01733
395,620,car,1310.595,444.9232,1372.8729,522.88025,1341.7339,483.90173
395,879,car,778.0301,242.52888,850.05,316.91132,814.04004,279.7201
395,1210,car,0.0,608.4525,206.79477,821.6569,103.397385,715.0547
395,847,car,436.43115,649.86993,614.0223,861.3387,525.2267,755.6043
395,1124,car,633.8215,204.14073,706.95776,272.16754,670.38965,238.15414
395,848,truck,144.96097,684.1944,392.03592,952.0998,268.49844,818.1471
395,1109,car,576.3953,350.91568,683.26056,464.61578,629.82794,407.76575
395,1573,car,698.0339,62.164368,760.17004,101.20219,729.1019,81.68327
395,1188,car,722.3687,212.05655,787.9045,288.06097,755.1366,250.05876
395,1070,car,453.2857,257.57758,559.8398,354.72827,506.56274,306.15292
395,21,truck,1305.9506,291.4336,1395.9427,405.81955,1350.9467,348.6266
395,1173,person,1382.0157,978.0366,1430.2118,1080.0,1406.1138,1029.0183
395,1267,motorcycle,1344.8842,600.55817,1385.361,673.32404,1365.1226,636.9411
395,1305,car,873.3075,410.4361,939.3802,519.28467,906.3439,464.86038
395,1467,person,1481.4642,421.06674,1515.6895,499.26212,1498.5769,460.16443
395,1464,car,1355.7426,463.47324,1500.1344,593.94275,1427.9385,528.708
395,1333,person,1225.0375,532.28143,1257.0448,603.28357,1241.0411,567.7825
395,1471,car,645.40936,119.8034,708.7105,171.50093,677.05994,145.65216
395,606,car,1253.6946,307.88898,1296.9701,366.3356,1275.3323,337.1123
395,947,car,1412.7524,580.7261,1495.958,671.54626,1454.3552,626.13617
396,620,car,1311.306,445.39694,1372.6023,522.0058,1341.9541,483.70135
396,879,car,775.9318,242.68292,849.0649,318.64038,812.49835,280.66165
396,1210,car,0.0,616.10767,202.67508,831.7083,101.33754,723.90796
396,847,car,428.37784,659.2431,608.7284,874.4357,518.5531,766.8394
396,1124,car,632.2274,205.67433,704.4776,272.4924,668.35254,239.08337
396,848,truck,132.0803,692.5201,383.94528,965.54456,258.0128,829.03235
396,1109,car,571.88983,353.0809,679.3255,467.76282,625.60767,410.42188
396,1573,car,698.66785,60.77776,762.74054,101.18894,730.7042,80.98335
396,1188,car,717.13794,212.9813,783.2765,289.93835,750.2072,251.45982
396,1070,car,448.827,258.65594,556.1213,356.62625,502.47412,307.6411
396,21,truck,1305.2559,289.07538,1395.6123,404.96307,1350.4341,347.01923
396,1267,motorcycle,1347.6234,604.6094,1389.0065,678.48566,1368.315,641.5475
396,1305,car,873.7145,413.66306,938.3345,520.6381,906.0245,467.15057
396,1467,person,1480.0471,419.41406,1512.845,494.8542,1496.446,457.13412
396,1464,car,1348.3951,458.19962,1495.9631,591.4915,1422.1792,524.8456
396,1333,person,1225.3976,534.38,1257.7957,606.1626,1241.5967,570.2713
396,1471,car,645.29,119.63679,709.62854,172.15231,677.4592,145.89455
396,606,car,1252.2164,303.84906,1296.2101,363.1548,1274.2133,333.50192
396,947,car,1411.5619,578.87335,1495.8927,670.3787,1453.7273,624.62604
396,1770,bus,427.72244,659.0662,610.64935,873.2197,519.1859,766.14294
396,53,truck,1544.0068,231.1029,1916.5231,710.839,1730.2649,470.97095
397,620,car,1309.9192,442.52274,1372.165,520.3195,1341.0421,481.42114
397,879,car,773.69196,242.51715,847.5617,319.44986,810.62683,280.98352
397,1210,truck,0.0,621.91675,199.6272,843.4769,99.8136,732.69684
397,847,bus,420.3628,669.2275,602.4409,886.52246,511.40186,777.875
397,1124,car,628.4061,204.53354,702.7349,273.22864,665.57056,238.88109
397,848,truck,120.07072,701.03955,375.21875,977.26074,247.64473,839.15015
397,1109,truck,566.5769,356.92657,673.424,471.5462,620.0005,414.2364
397,1573,car,697.0826,57.260452,764.7102,100.59711,730.89636,78.92878
397,1188,car,715.4582,215.2176,780.62354,291.07755,748.0409,253.14758
397,1070,car,444.79596,258.62332,553.7805,358.8186,499.28824,308.72095
397,21,truck,1303.8209,287.9086,1394.973,405.33948,1349.397,346.62402
397,1267,motorcycle,1349.1818,604.4203,1391.8223,679.8339,1370.502,642.1271
397,1305,car,871.8803,417.53464,937.6983,527.24554,904.7893,472.39008
397,1467,person,1479.3799,417.61954,1512.0243,493.1232,1495.7021,455.37137
397,1464,car,1344.904,455.46292,1493.8534,590.0246,1419.3787,522.7438
397,1333,person,1227.3756,538.6443,1258.2139,605.6115,1242.7947,572.1279
397,1471,car,643.15564,118.78288,707.17206,171.2518,675.1638,145.01733
397,606,car,1248.6931,297.20914,1296.1721,361.19397,1272.4326,329.20154
397,1770,car,419.87302,668.2831,605.1943,885.34375,512.5336,776.8134
397,53,truck,1544.4971,226.12984,1918.7487,708.23773,1731.6228,467.18378
397,1173,person,1393.2177,998.25714,1433.6921,1080.0,1413.4548,1039.1285
398,620,car,1309.5663,439.1251,1372.6462,517.9735,1341.1062,478.54932
398,879,car,772.95636,244.70956,845.20044,320.01062,809.07837,282.3601
398,1210,car,0.0,628.815,194.20377,853.4265,97.10188,741.1207
398,847,car,411.3011,679.6,596.6597,901.0864,503.9804,790.3432
398,1124,car,625.5198,203.45021,701.9055,273.9928,663.71265,238.7215
398,848,truck,111.63824,709.31476,368.85873,987.611,240.24849,848.4629
398,1109,truck,562.23804,360.11844,670.1957,476.55612,616.21686,418.33728
398,1573,car,695.71246,55.025547,764.5304,99.93321,730.12146,77.47938
398,1188,car,712.0885,215.55167,778.5876,293.16553,745.338,254.3586
398,1070,car,441.28076,260.6313,550.2336,361.29422,495.75717,310.96277
398,21,truck,1301.442,285.3583,1393.647,404.533,1347.5444,344.94565
398,1267,motorcycle,1350.009,607.2478,1392.7319,682.1746,1371.3705,644.7112
398,1305,car,870.6934,421.16196,936.9164,531.27374,903.80493,476.21783
398,1467,person,1481.2621,417.25085,1514.9467,493.66217,1498.1044,455.4565
398,1464,car,1342.4436,452.4393,1493.7059,589.70795,1418.0747,521.0736
398,1471,car,639.1263,118.62268,704.508,172.4187,671.81714,145.52069
398,606,car,1247.825,293.02737,1297.4642,360.35428,1272.6445,326.69083
398,1770,bus,409.91522,678.21423,599.55054,900.59406,504.73288,789.4042
398,53,truck,1542.67,224.22406,1916.9882,705.1816,1729.8291,464.70282
398,1777,motorcycle,1448.6967,713.1354,1505.9692,832.66327,1477.333,772.8993
398,1778,bus,0.0,628.1607,177.73453,853.3779,88.86726,740.7693
398,1158,person,1411.427,378.70108,1444.5312,444.83295,1427.9791,411.76703
399,620,car,1309.5631,437.22272,1371.9017,514.9776,1340.7324,476.10016
399,879,car,770.0182,243.58472,845.00934,322.19763,807.5138,282.89117
399,847,car,402.00955,690.3061,591.02356,916.62634,496.51654,803.4662
399,1124,car,622.60767,204.75555,698.63837,275.1044,660.62305,239.92998
399,848,truck,100.52702,717.86584,362.8666,1001.69415,231.69681,859.78
399,1109,car,559.5046,363.19366,667.69055,480.00436,613.59753,421.599
399,1573,car,695.2773,53.83098,764.47437,99.579094,729.87585,76.70503
399,1188,car,711.12354,217.70569,775.6925,293.142,743.408,255.42384
399,1070,car,435.7223,260.88565,547.79706,364.55396,491.75967,312.7198
399,21,truck,1300.5349,283.90958,1392.6229,403.1027,1346.5789,343.50613
399,1267,motorcycle,1350.9308,605.10126,1395.2737,682.9427,1373.1023,644.022
399,1305,car,869.76117,423.55173,936.94855,535.42957,903.35486,479.49066
399,1467,person,1478.7935,411.5423,1513.7394,491.2729,1496.2664,451.4076
399,1464,car,1340.9548,451.858,1491.8618,588.9506,1416.4083,520.4043
399,1471,car,637.0441,117.96985,702.60474,172.06474,669.82446,145.0173
399,1770,bus,399.5375,690.0149,593.09143,917.2799,496.31445,803.6474
399,53,truck,1543.9347,225.6055,1915.9088,702.4081,1729.9218,464.00677
399,1777,motorcycle,1452.3217,717.3637,1508.0927,833.417,1480.2072,775.3904
399,1778,car,0.0,634.9779,174.38438,862.51697,87.19219,748.74744
399,1158,person,1409.3046,374.5453,1443.0566,442.68582,1426.1807,408.61554
399,1333,person,1228.86,543.3355,1261.0399,611.92725,1244.95,577.63135
400,620,car,1310.6674,437.82083,1372.859,515.33057,1341.7632,476.57568
400,879,car,767.66394,242.8326,843.5932,323.07443,805.62854,282.95352
400,1124,car,619.32434,205.44855,695.25793,275.82367,657.29114,240.63611
400,848,truck,88.30445,726.57355,356.14783,1016.5507,222.22614,871.56213
400,1109,car,555.73627,366.14926,666.13635,485.6684,610.9363,425.9088
400,1573,car,690.8144,53.561115,760.08453,99.148056,725.44946,76.35458
400,1188,car,708.22186,217.73833,774.5166,295.389,741.36926,256.56366
400,1070,car,428.49744,259.98877,544.2744,367.14658,486.38593,313.5677
400,21,truck,1299.9003,281.16144,1391.597,399.64877,1345.7487,340.4051
400,1267,motorcycle,1353.6978,604.84094,1398.8756,683.8348,1376.2866,644.3379
400,1305,car,869.2592,425.49597,935.9003,536.6491,902.5798,481.07254
400,1467,person,1477.61,408.0685,1514.7773,491.61624,1496.1936,449.84238
400,1464,car,1341.2537,450.7667,1490.8724,586.43353,1416.063,518.6001
400,1471,car,634.7451,118.19759,699.27875,171.84999,667.01196,145.02379
400,53,truck,1544.4921,225.053,1914.7587,698.16876,1729.6254,461.61087
400,1777,motorcycle,1459.4062,722.9513,1507.4303,821.9889,1483.4182,772.4701
400,1778,car,0.0,642.37054,168.68593,869.5571,84.342964,755.96387
400,1158,person,1409.9163,374.68073,1441.9872,440.5696,1425.9517,407.62518
400,1787,person,388.68182,442.85883,442.49695,543.0629,415.5894,492.96088
400,1333,person,1229.2682,544.909,1264.5519,619.344,1246.91,582.12646
400,606,car,1248.9265,288.92017,1299.4235,358.18152,1274.175,323.55084
401,620,car,1310.1914,437.22406,1372.6974,514.92053,1341.4443,476.0723
401,879,car,767.2718,245.67459,841.6028,324.74545,804.43726,285.21002
401,1124,car,616.5128,205.85667,692.9505,276.7319,654.7317,241.29428
401,848,truck,74.76692,733.687,350.45486,1032.4686,212.6109,883.0778
401,1109,truck,551.2226,369.53464,662.8511,490.36087,607.03687,429.94775
401,1573,car,692.0858,52.754837,758.88385,97.618645,725.48486,75.18674
401,1188,car,704.5893,218.44017,772.98096,298.4404,738.78516,258.44028
401,1070,car,423.0402,259.2388,541.35345,369.24994,482.19684,314.2444
401,21,truck,1302.1082,279.53738,1393.3798,397.43015,1347.7439,338.48376
401,1267,motorcycle,1354.9442,602.0313,1402.1703,684.6247,1378.5573,643.328
401,1305,car,867.4516,429.17764,932.74615,537.4726,900.0989,483.32513
401,1464,car,1341.3057,449.86588,1490.7949,585.43695,1416.0503,517.6514
401,1471,car,630.98914,115.76559,699.00037,172.19197,664.99475,143.97878
401,53,truck,1547.5326,230.76924,1913.8644,697.193,1730.6985,463.9811
401,1777,person,1464.443,720.62616,1515.9553,827.31665,1490.1992,773.97144
401,1778,truck,0.0,646.86615,166.04062,879.87384,83.02031,763.37
401,1158,person,1412.3937,371.85556,1442.3783,434.2785,1427.386,403.06702
401,1787,person,384.29425,450.0812,436.17648,546.7502,410.23535,498.4157
401,1333,person,1229.2192,547.72504,1265.5698,624.2143,1247.3945,585.96967
401,606,car,1249.6556,288.28336,1298.995,356.30057,1274.3253,322.29196
401,1210,car,0.0,650.008,179.77264,880.88556,89.88632,765.4468
401,847,bus,383.89044,710.41174,580.61,946.4152,482.2502,828.41345
402,620,car,1310.2767,434.87396,1371.524,510.86017,1340.9004,472.86707
402,879,car,764.1154,245.9287,838.9331,325.80957,801.5243,285.86914
402,1124,car,613.82733,208.57089,690.51904,279.26236,652.1732,243.91663
402,848,truck,63.839733,743.20636,343.02258,1046.1484,203.43115,894.67737
402,1109,truck,547.18054,371.58496,660.8846,494.68854,604.0326,433.13675
402,1573,car,693.43335,52.49485,757.0219,95.811066,725.22766,74.152954
402,1188,car,705.2553,224.64603,769.5726,299.34534,737.41394,261.99567
402,1070,car,420.4892,264.21533,535.65784,371.3338,478.07352,317.77457
402,21,truck,1299.5935,277.39557,1391.245,395.2635,1345.4192,336.32953
402,1267,motorcycle,1357.4492,603.5235,1404.2437,684.80597,1380.8464,644.16473
402,1305,car,864.8873,431.82257,933.9367,547.3173,899.412,489.56995
402,1464,car,1341.2216,448.8671,1490.0869,583.93634,1415.6543,516.40173
402,1471,car,626.89136,114.29392,696.9759,172.37424,661.9336,143.33408
402,1777,motorcycle,1467.7832,727.5806,1519.105,834.08453,1493.4441,780.8326
402,1778,car,0.0,655.84656,161.35474,890.15686,80.67737,773.0017
402,1158,person,1410.479,368.6898,1443.2161,437.79254,1426.8475,403.24115
402,1787,car,377.72467,455.40784,430.18173,553.0751,403.9532,504.24146
402,1333,person,1229.7366,548.9717,1266.6992,626.71356,1248.2179,587.84265
402,606,car,1250.6549,287.55115,1299.2073,354.94498,1274.9312,321.24805
402,1799,person,1488.0352,427.99493,1519.1597,492.73563,1503.5974,460.3653
402,1800,car,61.579296,878.0377,271.1579,1043.1332,166.36859,960.58545
402,847,car,374.0638,721.53375,574.9735,963.03345,474.51868,842.28357
402,947,car,1404.8379,564.9521,1508.8599,680.563,1456.8489,622.75757
402,1467,person,1475.293,405.90247,1512.258,488.05646,1493.7755,446.97946
403,620,car,1309.7235,434.2749,1371.7236,511.237,1340.7236,472.75595
403,879,car,760.887,248.63844,835.12225,327.7489,798.00464,288.19366
403,1124,car,610.8395,209.90216,688.9502,282.05594,649.89484,245.97905
403,848,truck,86.460686,751.5538,334.11572,1019.7111,210.28821,885.63245
403,1109,car,543.952,374.66602,658.2562,498.52405,601.1041,436.59503
403,1573,car,693.4861,51.6053,754.8696,93.95452,724.17786,72.77991
403,1188,car,701.208,223.25546,767.12006,299.95154,734.16406,261.60352
403,1070,car,416.1446,266.10217,531.32434,373.631,473.73447,319.86658
403,21,truck,1302.2017,275.56424,1393.6859,393.6163,1347.9438,334.59027
403,1267,motorcycle,1359.6935,601.51825,1408.0809,685.2028,1383.8872,643.36053
403,1305,car,863.03937,435.73254,933.60645,554.46246,898.3229,495.0975
403,1464,car,1338.6959,445.14673,1491.493,584.4517,1415.0945,514.7992
403,1471,car,625.0603,114.09706,694.2883,171.57132,659.6743,142.8342
403,1777,person,1465.2738,721.84827,1519.6581,834.6562,1492.466,778.2522
403,1778,car,0.0,665.0553,152.94899,894.6754,76.474495,779.86536
403,1158,person,1407.8771,366.99374,1441.7161,437.6934,1424.7966,402.34357
403,1787,car,371.38434,458.21182,425.1624,558.3174,398.27338,508.2646
403,1333,person,1230.984,550.94434,1268.9718,631.07947,1249.9779,591.0119
403,606,car,1251.5963,289.24146,1297.0483,352.04007,1274.3223,320.64075
403,1799,person,1484.6201,419.65887,1518.9996,491.34927,1501.8098,455.5041
403,1800,car,54.461636,897.3042,257.72653,1057.359,156.09409,977.3316
403,847,car,364.45456,733.52997,569.6267,980.92944,467.04065,857.22974
403,947,car,1404.3909,564.03925,1508.4121,681.80426,1456.4015,622.92175
403,1467,person,1476.3214,406.29153,1514.095,489.38165,1495.2083,447.8366
403,53,truck,1546.2698,230.9244,1914.2618,697.77216,1730.2659,464.34827
404,620,car,1309.3696,433.8231,1371.3671,510.83206,1340.3684,472.32758
404,879,car,758.8276,250.05157,835.47314,332.0771,797.1504,291.06433
404,1124,car,608.45996,208.39325,686.548,280.8362,647.50397,244.61473
404,848,car,90.42591,761.7573,322.4517,1010.89856,206.4388,886.32794
404,1109,car,539.96265,379.32645,654.2715,503.2257,597.11707,441.27606
404,1573,car,688.34186,50.29077,752.18964,95.24757,720.26575,72.769165
404,1188,car,697.0381,220.9355,766.2482,301.80612,731.6432,261.37082
404,1070,car,413.01187,270.9584,525.2259,375.64178,469.1189,323.3001
404,21,truck,1302.239,274.23962,1395.7291,395.40982,1348.9841,334.8247
404,1267,motorcycle,1360.7389,601.2541,1409.9845,686.39343,1385.3617,643.8237
404,1305,car,862.18677,440.9355,932.7643,559.31976,897.4755,500.12762
404,1464,car,1340.9213,444.32443,1491.998,582.70233,1416.4597,513.51337
404,1471,car,620.62915,111.24488,692.78253,171.06262,656.7058,141.15375
404,1777,motorcycle,1465.5823,722.3888,1520.0105,834.55634,1492.7964,778.47253
404,1778,car,0.0,671.86206,145.7691,899.956,72.88455,785.90906
404,1333,person,1233.0408,553.95886,1269.9305,632.62335,1251.4856,593.29114
404,606,car,1248.6504,285.499,1296.4642,351.0203,1272.5574,318.25964
404,1799,person,1485.7228,423.10995,1517.1357,488.7709,1501.4292,455.94043
404,1800,car,42.484543,915.8262,243.77225,1074.0692,143.12839,994.9477
404,847,car,351.76575,743.17725,564.07776,1000.22675,457.92175,871.702
404,947,car,1404.3478,563.49005,1506.6637,680.7125,1455.5057,622.1013
405,620,car,1308.9203,431.8551,1371.6814,509.94043,1340.3008,470.89777
405,879,car,756.26447,251.80696,833.605,334.25867,794.9347,293.0328
405,1124,car,605.7895,210.81503,683.6976,282.7634,644.7435,246.78922
405,848,car,83.586205,771.85815,313.0246,1016.902,198.3054,894.38007
405,1109,car,535.71954,382.56104,651.6107,508.7133,593.66516,445.63715
405,1573,car,690.6109,49.758324,751.63367,93.77144,721.1223,71.76488
405,1188,car,693.9232,219.48627,765.4853,303.3813,729.7042,261.43378
405,1070,car,407.1226,269.66074,523.95654,378.54282,465.53955,324.10178
405,21,truck,1300.0217,271.98502,1394.0732,393.84467,1347.0475,332.91486
405,1267,motorcycle,1363.2036,605.16223,1411.1821,687.9479,1387.1929,646.55505
405,1305,car,861.5975,443.0382,932.09796,561.8305,896.8477,502.43436
405,1464,car,1342.2737,442.41498,1493.1753,581.3623,1417.7245,511.88864
405,1471,car,619.71387,111.743416,690.2493,169.97755,654.98157,140.86049
405,1777,motorcycle,1468.8984,724.9824,1522.9994,836.379,1495.949,780.6807
405,1778,car,0.0,679.917,133.9678,896.6301,66.9839,788.27356
405,1333,person,1235.2094,557.07806,1271.1255,633.9228,1253.1675,595.5004
405,606,car,1249.86,287.03995,1294.9941,348.5137,1272.427,317.77682
405,1799,person,1484.5779,415.36078,1518.1332,486.20624,1501.3555,450.7835
405,1800,car,32.384697,924.9322,231.11726,1080.0,131.75098,1002.46606
405,847,car,342.36005,757.8869,556.9342,1018.5465,449.64713,888.2167
405,947,car,1403.8817,563.11145,1505.112,679.7241,1454.4968,621.4178
406,620,car,1308.6766,430.47937,1371.33,508.66733,1340.0033,469.57336
406,879,car,749.8281,252.3751,830.086,337.0357,789.95703,294.7054
406,1124,car,601.59424,210.1142,682.8715,285.18237,642.2329,247.64828
406,1109,car,531.9959,385.9174,649.2144,514.0195,590.60516,449.96844
406,1573,car,689.85645,49.954853,749.8067,93.4814,719.83154,71.718124
